solvent,salt,mol fraction salt,"Temperature, K","Specific density, kg/m<SUP>3</SUP>","Pressure, kPa",Mole fraction of water,Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 1-butyl-3-methylimidazolium methyl sulfate,Mole fraction of 1-butyl-3-methylimidazolium methanesulfonate,Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Molar volume, m<SUP>3</SUP>/mol"
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.4659,323.15,1431.2,40000.0,,,,,,,,0.4659,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.4659,333.15,1385.7,100.0,,,,,,,,0.4659,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.4659,333.15,1386.6,1000.0,,,,,,,,0.4659,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.4659,333.15,1390.6,5000.0,,,,,,,,0.4659,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.4659,333.15,1395.5,10000.0,,,,,,,,0.4659,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.4659,333.15,1400.3,15000.0,,,,,,,,0.4659,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.4659,333.15,1404.8,20000.0,,,,,,,,0.4659,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.4659,333.15,1409.2,25000.0,,,,,,,,0.4659,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.4659,333.15,1413.5,30000.0,,,,,,,,0.4659,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.4659,333.15,1417.7,35000.0,,,,,,,,0.4659,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.4659,333.15,1421.7,40000.0,,,,,,,,0.4659,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,283.15,1446.0,100.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,283.15,1446.7,1000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,283.15,1449.8,5000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,283.15,1453.5,10000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,283.15,1457.1,15000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,283.15,1460.6,20000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,283.15,1464.0,25000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,283.15,1467.4,30000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,283.15,1470.6,35000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,283.15,1473.8,40000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,293.15,1435.6,100.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,293.15,1436.3,1000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,293.15,1439.4,5000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,293.15,1443.2,10000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,293.15,1447.0,15000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,293.15,1450.6,20000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,293.15,1454.1,25000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,293.15,1457.6,30000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,293.15,1460.9,35000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,293.15,1464.2,40000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,303.15,1425.2,100.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,303.15,1426.0,1000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,303.15,1429.2,5000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,303.15,1433.2,10000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,303.15,1437.0,15000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,303.15,1440.8,20000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,303.15,1444.4,25000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,303.15,1448.0,30000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,303.15,1451.4,35000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,303.15,1454.8,40000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,313.15,1415.0,100.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,313.15,1415.8,1000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,313.15,1419.2,5000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,313.15,1423.3,10000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,313.15,1427.2,15000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,313.15,1431.1,20000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,313.15,1434.9,25000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,313.15,1438.5,30000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,313.15,1442.1,35000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,313.15,1445.6,40000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,323.15,1405.0,100.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,323.15,1405.8,1000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,323.15,1409.3,5000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,323.15,1413.5,10000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,323.15,1417.6,15000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,323.15,1421.6,20000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,323.15,1425.5,25000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,323.15,1429.3,30000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,323.15,1432.9,35000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,323.15,1436.5,40000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,333.15,1395.0,100.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,333.15,1395.9,1000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,333.15,1399.5,5000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,333.15,1403.9,10000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,333.15,1408.1,15000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,333.15,1412.3,20000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,333.15,1416.3,25000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,333.15,1420.2,30000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,333.15,1424.0,35000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.7047,333.15,1427.7,40000.0,,,,,,,,0.7047,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,283.15,1449.0,100.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,283.15,1449.7,1000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,283.15,1452.6,5000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,283.15,1456.1,10000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,283.15,1459.5,15000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,283.15,1462.9,20000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,283.15,1466.2,25000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,283.15,1469.4,30000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,283.15,1472.5,35000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,283.15,1475.6,40000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,293.15,1439.0,100.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,293.15,1439.7,1000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,293.15,1442.6,5000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,293.15,1446.3,10000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,293.15,1449.8,15000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,293.15,1453.3,20000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,293.15,1456.7,25000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,293.15,1460.0,30000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,293.15,1463.2,35000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,293.15,1466.4,40000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,303.15,1429.1,100.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,303.15,1429.8,1000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,303.15,1432.9,5000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,303.15,1436.6,10000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,303.15,1440.3,15000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,303.15,1443.9,20000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,303.15,1447.4,25000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,303.15,1450.8,30000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,303.15,1454.1,35000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,303.15,1457.3,40000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,313.15,1419.3,100.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,313.15,1420.0,1000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,313.15,1423.2,5000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,313.15,1427.1,10000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,313.15,1430.9,15000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,313.15,1434.6,20000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,313.15,1438.2,25000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,313.15,1441.7,30000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,313.15,1445.1,35000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,313.15,1448.4,40000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,323.15,1409.7,100.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,323.15,1410.4,1000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,323.15,1413.7,5000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,323.15,1417.7,10000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,323.15,1421.6,15000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,323.15,1425.4,20000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,323.15,1429.1,25000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,323.15,1432.7,30000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,323.15,1436.3,35000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,323.15,1439.7,40000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,333.15,1400.1,100.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,333.15,1400.9,1000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,333.15,1404.3,5000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,333.15,1408.5,10000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,333.15,1412.5,15000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,333.15,1416.4,20000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,333.15,1420.2,25000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,333.15,1424.0,30000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,333.15,1427.6,35000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,0.9009,333.15,1431.1,40000.0,,,,,,,,0.9009,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,283.15,1450.6,100.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,283.15,1451.2,1000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,283.15,1454.1,5000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,283.15,1457.6,10000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,283.15,1460.9,15000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,283.15,1464.3,20000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,283.15,1467.5,25000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,283.15,1470.7,30000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,283.15,1473.8,35000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,283.15,1476.8,40000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,293.15,1440.7,100.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,293.15,1441.3,1000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,293.15,1444.3,5000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,293.15,1447.8,10000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,293.15,1451.3,15000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,293.15,1454.7,20000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,293.15,1458.1,25000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,293.15,1461.3,30000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,293.15,1464.5,35000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,293.15,1467.6,40000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,303.15,1430.8,100.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,303.15,1431.5,1000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,303.15,1434.6,5000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,303.15,1438.3,10000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,303.15,1441.9,15000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,303.15,1445.4,20000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,303.15,1448.8,25000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,303.15,1452.1,30000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,303.15,1455.4,35000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,303.15,1458.6,40000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,313.15,1421.1,100.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,313.15,1421.9,1000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,313.15,1425.0,5000.0,,,,,,,,1.0,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1.0,313.15,1428.8,10000.0,,,,,,,,1.0,
